"","date","brand","fuel","count"
"4053",2017-08-01,"VOLKSWAGEN","BEV",1
"4054",2017-08-01,"VOLKSWAGEN","ICE",1677
"4055",2017-08-01,"VOLVO","ICE",88
"4056",2017-08-01,"VOLVO","PHEV",1
"4057",2017-08-01,"АВТОСНАБ","ICE",3
"4058",2017-08-01,"АС","ICE",2
"4059",2017-08-01,"ВАЗ","ICE",4
"4060",2017-08-01,"ЗАЗ","ICE",138
"4061",2017-08-01,"СКС","ICE",22
"4062",2017-08-01,"СКС","PHEV",11
"4063",2017-08-01,"УАЗ","ICE",4
"4064",2017-09-01,"ACURA","ICE",3
"4065",2017-09-01,"ALFA","ICE",8
"4066",2017-09-01,"AUDI","ICE",468
"4067",2017-09-01,"BENTLEY","ICE",3
"4068",2017-09-01,"BMW","BEV",13
"4069",2017-09-01,"BMW","ICE",448
"4070",2017-09-01,"BMW","PHEV",2
"4071",2017-09-01,"BUICK","ICE",3
"4072",2017-09-01,"CADILLAC","ICE",2
"4073",2017-09-01,"CADILLAC","PHEV",1
"4074",2017-09-01,"CHERY","ICE",52
"4075",2017-09-01,"CHEVROLET","BEV",1
"4076",2017-09-01,"CHEVROLET","ICE",96
"4077",2017-09-01,"CHEVROLET","PHEV",41
"4078",2017-09-01,"CHRYSLER","ICE",1
"4079",2017-09-01,"CITROEN","ICE",293
"4080",2017-09-01,"CITROEN","PHEV",1
"4081",2017-09-01,"DACIA","ICE",110
"4082",2017-09-01,"DAEWOO","ICE",1
"4083",2017-09-01,"DODGE","ICE",3
"4084",2017-09-01,"FIAT","BEV",3
"4085",2017-09-01,"FIAT","ICE",161
"4086",2017-09-01,"FISKER","PHEV",1
"4087",2017-09-01,"FORD","BEV",3
"4088",2017-09-01,"FORD","ICE",562
"4089",2017-09-01,"FORD","PHEV",4
"4090",2017-09-01,"GEELY","ICE",39
"4091",2017-09-01,"GMC","ICE",2
"4092",2017-09-01,"GREAT","ICE",28
"4093",2017-09-01,"HONDA","ICE",160
"4094",2017-09-01,"HONDA","PHEV",7
"4095",2017-09-01,"HYUNDAI","BEV",2
"4096",2017-09-01,"HYUNDAI","ICE",499
"4097",2017-09-01,"INFINITI","ICE",57
"4098",2017-09-01,"INFINITI","PHEV",1
"4099",2017-09-01,"JAC","ICE",14
"4100",2017-09-01,"JAGUAR","ICE",21
"4101",2017-09-01,"JEEP","ICE",27
"4102",2017-09-01,"KIA","ICE",488
"4103",2017-09-01,"KIA","PHEV",24
"4104",2017-09-01,"LADA","ICE",40
"4105",2017-09-01,"LANCIA","ICE",2
"4106",2017-09-01,"LAND","ICE",83
"4107",2017-09-01,"LEXUS","ICE",120
"4108",2017-09-01,"LEXUS","PHEV",13
"4109",2017-09-01,"LINCOLN","ICE",1
"4110",2017-09-01,"MASERATI","ICE",3
"4111",2017-09-01,"MAZDA","ICE",344
"4112",2017-09-01,"MERCEDES-BENZ","BEV",5
"4113",2017-09-01,"MERCEDES-BENZ","ICE",550
"4114",2017-09-01,"MINI","ICE",49
"4115",2017-09-01,"MITSUBISHI","BEV",2
"4116",2017-09-01,"MITSUBISHI","ICE",181
"4117",2017-09-01,"MPM","ICE",1
"4118",2017-09-01,"NISSAN","BEV",191
"4119",2017-09-01,"NISSAN","ICE",526
"4120",2017-09-01,"OPEL","ICE",439
"4121",2017-09-01,"OPEL","PHEV",1
"4122",2017-09-01,"PEUGEOT","ICE",396
"4123",2017-09-01,"PEUGEOT","PHEV",4
"4124",2017-09-01,"PORSCHE","ICE",44
"4125",2017-09-01,"PORSCHE","PHEV",3
"4126",2017-09-01,"RAVON","ICE",264
"4127",2017-09-01,"RENAULT","BEV",1
"4128",2017-09-01,"RENAULT","ICE",1895
"4129",2017-09-01,"SAAB","ICE",1
"4130",2017-09-01,"SEAT","ICE",117
"4131",2017-09-01,"SKODA","ICE",1160
"4132",2017-09-01,"SMART","BEV",3
"4133",2017-09-01,"SMART","ICE",17
"4134",2017-09-01,"SSANG","ICE",9
"4135",2017-09-01,"SUBARU","ICE",83
"4136",2017-09-01,"SUZUKI","ICE",237
"4137",2017-09-01,"TESLA","BEV",6
"4138",2017-09-01,"TOYOTA","BEV",2
"4139",2017-09-01,"TOYOTA","ICE",1101
"4140",2017-09-01,"TOYOTA","PHEV",168
"4141",2017-09-01,"VOLKSWAGEN","ICE",1930
"4142",2017-09-01,"VOLKSWAGEN","PHEV",4
"4143",2017-09-01,"VOLVO","ICE",106
"4144",2017-09-01,"YOGOMO","BEV",2
"4145",2017-09-01,"ZOTYE","ICE",1
"4146",2017-09-01,"АЗЛК","ICE",1
"4147",2017-09-01,"АС","ICE",6
"4148",2017-09-01,"ВАЗ","ICE",3
"4149",2017-09-01,"ЗАЗ","ICE",109
"4150",2017-09-01,"СКС","ICE",1
"4151",2017-09-01,"УАЗ","ICE",1
"4152",2017-10-01,"ACURA","ICE",11
"4153",2017-10-01,"ALFA","ICE",1
"4154",2017-10-01,"AUDI","ICE",678
"4155",2017-10-01,"BENTLEY","ICE",4
"4156",2017-10-01,"BMW","BEV",16
"4157",2017-10-01,"BMW","ICE",412
"4158",2017-10-01,"BMW","PHEV",2
"4159",2017-10-01,"CADILLAC","ICE",1
"4160",2017-10-01,"CHERY","ICE",92
"4161",2017-10-01,"CHEVROLET","ICE",88
"4162",2017-10-01,"CHEVROLET","PHEV",27
"4163",2017-10-01,"CHRYSLER","ICE",4
"4164",2017-10-01,"CITROEN","ICE",305
"4165",2017-10-01,"CITROEN","PHEV",2
"4166",2017-10-01,"DACIA","ICE",113
"4167",2017-10-01,"DAEWOO","ICE",1
"4168",2017-10-01,"DODGE","ICE",4
"4169",2017-10-01,"FIAT","BEV",7
"4170",2017-10-01,"FIAT","ICE",200
"4171",2017-10-01,"FORD","BEV",1
"4172",2017-10-01,"FORD","ICE",590
"4173",2017-10-01,"FORD","PHEV",5
"4174",2017-10-01,"GEELY","ICE",47
"4175",2017-10-01,"GMC","ICE",3
"4176",2017-10-01,"GREAT","ICE",28
"4177",2017-10-01,"HONDA","ICE",134
"4178",2017-10-01,"HONDA","PHEV",8
"4179",2017-10-01,"HYUNDAI","BEV",7
"4180",2017-10-01,"HYUNDAI","ICE",526
"4181",2017-10-01,"HYUNDAI","PHEV",3
"4182",2017-10-01,"INFINITI","ICE",53
"4183",2017-10-01,"JAC","ICE",20
"4184",2017-10-01,"JAGUAR","ICE",20
"4185",2017-10-01,"JEEP","ICE",30
"4186",2017-10-01,"KIA","BEV",2
"4187",2017-10-01,"KIA","ICE",411
"4188",2017-10-01,"KIA","PHEV",34
"4189",2017-10-01,"LADA","ICE",52
"4190",2017-10-01,"LANCIA","ICE",1
"4191",2017-10-01,"LAND","ICE",67
"4192",2017-10-01,"LEXUS","ICE",136
"4193",2017-10-01,"LEXUS","PHEV",15
"4194",2017-10-01,"LINCOLN","ICE",3
"4195",2017-10-01,"LINCOLN","PHEV",1
"4196",2017-10-01,"MASERATI","ICE",8
"4197",2017-10-01,"MAZDA","ICE",300
"4198",2017-10-01,"MERCEDES-BENZ","BEV",4
"4199",2017-10-01,"MERCEDES-BENZ","ICE",506
"4200",2017-10-01,"MERCEDES-BENZ","PHEV",1
"4201",2017-10-01,"MINI","ICE",41
"4202",2017-10-01,"MITSUBISHI","BEV",1
"4203",2017-10-01,"MITSUBISHI","ICE",177
"4204",2017-10-01,"MPM","ICE",2
"4205",2017-10-01,"NISSAN","BEV",202
"4206",2017-10-01,"NISSAN","ICE",439
"4207",2017-10-01,"OPEL","ICE",495
"4208",2017-10-01,"OPEL","PHEV",3
"4209",2017-10-01,"PEUGEOT","ICE",435
"4210",2017-10-01,"PEUGEOT","PHEV",6
"4211",2017-10-01,"PORSCHE","ICE",29
"4212",2017-10-01,"PORSCHE","PHEV",1
"4213",2017-10-01,"RAVON","ICE",259
"4214",2017-10-01,"RENAULT","BEV",3
"4215",2017-10-01,"RENAULT","ICE",1753
"4216",2017-10-01,"ROLLS-ROYCE","ICE",1
"4217",2017-10-01,"SCION","ICE",4
"4218",2017-10-01,"SEAT","ICE",86
"4219",2017-10-01,"SKODA","ICE",1160
"4220",2017-10-01,"SMART","BEV",4
"4221",2017-10-01,"SMART","ICE",22
"4222",2017-10-01,"SSANG","ICE",6
"4223",2017-10-01,"SUBARU","ICE",120
"4224",2017-10-01,"SUZUKI","ICE",228
"4225",2017-10-01,"TESLA","BEV",8
"4226",2017-10-01,"TOYOTA","BEV",4
"4227",2017-10-01,"TOYOTA","ICE",998
"4228",2017-10-01,"TOYOTA","PHEV",126
"4229",2017-10-01,"VOLKSWAGEN","BEV",1
"4230",2017-10-01,"VOLKSWAGEN","ICE",1928
"4231",2017-10-01,"VOLKSWAGEN","PHEV",1
"4232",2017-10-01,"VOLVO","ICE",106
"4233",2017-10-01,"АВТОСНАБ","ICE",3
"4234",2017-10-01,"АС","ICE",2
"4235",2017-10-01,"БРОНТО","ICE",1
"4236",2017-10-01,"ВАЗ","ICE",2
"4237",2017-10-01,"ЗАЗ","ICE",105
"4238",2017-10-01,"УАЗ","ICE",3
"4239",2017-11-01,"ACURA","ICE",35
"4240",2017-11-01,"ACURA","PHEV",1
"4241",2017-11-01,"ALFA","ICE",4
"4242",2017-11-01,"AUDI","BEV",1
"4243",2017-11-01,"AUDI","ICE",551
"4244",2017-11-01,"BENTLEY","ICE",1
"4245",2017-11-01,"BMW","BEV",15
"4246",2017-11-01,"BMW","ICE",492
"4247",2017-11-01,"BMW","PHEV",6
"4248",2017-11-01,"BUICK","ICE",2
"4249",2017-11-01,"CADILLAC","ICE",3
"4250",2017-11-01,"CHERY","ICE",87
"4251",2017-11-01,"CHEVROLET","BEV",2
"4252",2017-11-01,"CHEVROLET","ICE",116
"4253",2017-11-01,"CHEVROLET","PHEV",35
"4254",2017-11-01,"CITROEN","BEV",1
"4255",2017-11-01,"CITROEN","ICE",314
"4256",2017-11-01,"DACIA","ICE",103
"4257",2017-11-01,"DAEWOO","ICE",10
"4258",2017-11-01,"DODGE","ICE",8
"4259",2017-11-01,"FIAT","BEV",6
"4260",2017-11-01,"FIAT","ICE",196
"4261",2017-11-01,"FORD","BEV",2
"4262",2017-11-01,"FORD","ICE",650
"4263",2017-11-01,"FORD","PHEV",2
"4264",2017-11-01,"GEELY","ICE",38
"4265",2017-11-01,"GMC","ICE",3
"4266",2017-11-01,"GREAT","ICE",34
"4267",2017-11-01,"HONDA","ICE",152
"4268",2017-11-01,"HONDA","PHEV",4
"4269",2017-11-01,"HYUNDAI","BEV",3
"4270",2017-11-01,"HYUNDAI","ICE",577
"4271",2017-11-01,"HYUNDAI","PHEV",4
"4272",2017-11-01,"INFINITI","ICE",37
"4273",2017-11-01,"JAC","ICE",12
"4274",2017-11-01,"JAGUAR","ICE",18
"4275",2017-11-01,"JEEP","ICE",54
"4276",2017-11-01,"KIA","BEV",1
"4277",2017-11-01,"KIA","ICE",534
"4278",2017-11-01,"KIA","PHEV",24
"4279",2017-11-01,"KRASZ","ICE",7
"4280",2017-11-01,"LADA","ICE",72
"4281",2017-11-01,"LANCIA","ICE",1
"4282",2017-11-01,"LAND","ICE",98
"4283",2017-11-01,"LEXUS","ICE",135
"4284",2017-11-01,"LEXUS","PHEV",20
"4285",2017-11-01,"MASERATI","ICE",6
"4286",2017-11-01,"MAZDA","ICE",389
"4287",2017-11-01,"MERCEDES-BENZ","BEV",1
"4288",2017-11-01,"MERCEDES-BENZ","ICE",624
"4289",2017-11-01,"MINI","ICE",40
"4290",2017-11-01,"MITSUBISHI","BEV",1
"4291",2017-11-01,"MITSUBISHI","ICE",185
"4292",2017-11-01,"MITSUBISHI","PHEV",2
"4293",2017-11-01,"NISSAN","BEV",191
"4294",2017-11-01,"NISSAN","ICE",445
"4295",2017-11-01,"OPEL","ICE",547
"4296",2017-11-01,"PEUGEOT","ICE",427
"4297",2017-11-01,"PEUGEOT","PHEV",7
"4298",2017-11-01,"PORSCHE","ICE",35
"4299",2017-11-01,"RAVON","ICE",282
"4300",2017-11-01,"RENAULT","BEV",1
"4301",2017-11-01,"RENAULT","ICE",1995
"4302",2017-11-01,"ROLLS-ROYCE","ICE",1
"4303",2017-11-01,"SAAB","ICE",1
"4304",2017-11-01,"SEAT","ICE",114
"4305",2017-11-01,"SKODA","ICE",1344
"4306",2017-11-01,"SMART","BEV",1
"4307",2017-11-01,"SMART","ICE",14
"4308",2017-11-01,"SSANG","ICE",7
"4309",2017-11-01,"SUBARU","ICE",104
"4310",2017-11-01,"SUZUKI","ICE",217
"4311",2017-11-01,"TESLA","BEV",13
"4312",2017-11-01,"TOYOTA","BEV",3
"4313",2017-11-01,"TOYOTA","ICE",882
"4314",2017-11-01,"TOYOTA","PHEV",145
"4315",2017-11-01,"VOLKSWAGEN","BEV",5
"4316",2017-11-01,"VOLKSWAGEN","ICE",1874
"4317",2017-11-01,"VOLKSWAGEN","PHEV",2
"4318",2017-11-01,"VOLVO","ICE",140
"4319",2017-11-01,"АВТОСНАБ","ICE",6
"4320",2017-11-01,"АС","ICE",1
"4321",2017-11-01,"ВАЗ","ICE",7
"4322",2017-11-01,"ВС","ICE",1
"4323",2017-11-01,"ГАЗ","ICE",3
"4324",2017-11-01,"ЗАЗ","ICE",127
"4325",2017-11-01,"СКС","ICE",8
"4326",2017-11-01,"СКС","PHEV",3
"4327",2017-11-01,"УАЗ","ICE",5
"4328",2017-12-01,"ACURA","ICE",12
"4329",2017-12-01,"ALFA","ICE",1
"4330",2017-12-01,"ASTON","ICE",1
"4331",2017-12-01,"AUDI","ICE",620
"4332",2017-12-01,"BENTLEY","ICE",5
"4333",2017-12-01,"BMW","BEV",13
"4334",2017-12-01,"BMW","ICE",539
"4335",2017-12-01,"BMW","PHEV",1
"4336",2017-12-01,"BUICK","ICE",2
"4337",2017-12-01,"CADILLAC","ICE",9
"4338",2017-12-01,"CHERY","ICE",81
"4339",2017-12-01,"CHEVROLET","ICE",156
"4340",2017-12-01,"CHEVROLET","PHEV",30
"4341",2017-12-01,"CHRYSLER","ICE",3
"4342",2017-12-01,"CITROEN","ICE",366
"4343",2017-12-01,"CITROEN","PHEV",1
"4344",2017-12-01,"DACIA","ICE",135
"4345",2017-12-01,"DAEWOO","ICE",7
"4346",2017-12-01,"DODGE","ICE",7
"4347",2017-12-01,"FIAT","BEV",3
"4348",2017-12-01,"FIAT","ICE",239
"4349",2017-12-01,"FORD","BEV",3
"4350",2017-12-01,"FORD","ICE",688
"4351",2017-12-01,"FORD","PHEV",8
"4352",2017-12-01,"GEELY","ICE",45
"4353",2017-12-01,"GMC","ICE",1
"4354",2017-12-01,"GREAT","ICE",27
"4355",2017-12-01,"HONDA","ICE",190
"4356",2017-12-01,"HONDA","PHEV",3
"4357",2017-12-01,"HYUNDAI","BEV",5
"4358",2017-12-01,"HYUNDAI","ICE",661
"4359",2017-12-01,"HYUNDAI","PHEV",8
"4360",2017-12-01,"INFINITI","ICE",53
"4361",2017-12-01,"INFINITI","PHEV",1
"4362",2017-12-01,"JAC","ICE",18
"4363",2017-12-01,"JAGUAR","ICE",18
"4364",2017-12-01,"JEEP","ICE",41
"4365",2017-12-01,"KIA","BEV",2
"4366",2017-12-01,"KIA","ICE",526
"4367",2017-12-01,"KIA","PHEV",22
"4368",2017-12-01,"KRASZ","ICE",10
"4369",2017-12-01,"LADA","ICE",88
"4370",2017-12-01,"LAND","ICE",85
"4371",2017-12-01,"LEXUS","ICE",187
"4372",2017-12-01,"LEXUS","PHEV",24
"4373",2017-12-01,"LINCOLN","ICE",1
"4374",2017-12-01,"MASERATI","ICE",4
"4375",2017-12-01,"MAZDA","ICE",332
"4376",2017-12-01,"MERCEDES-BENZ","BEV",7
"4377",2017-12-01,"MERCEDES-BENZ","ICE",614
"4378",2017-12-01,"MERCEDES-BENZ","PHEV",3
"4379",2017-12-01,"MINI","ICE",44
"4380",2017-12-01,"MITSUBISHI","ICE",204
"4381",2017-12-01,"MITSUBISHI","PHEV",3
"4382",2017-12-01,"MPM","ICE",2
"4383",2017-12-01,"NISSAN","BEV",175
"4384",2017-12-01,"NISSAN","ICE",571
"4385",2017-12-01,"OPEL","ICE",557
"4386",2017-12-01,"OPEL","PHEV",2
"4387",2017-12-01,"PEUGEOT","ICE",501
"4388",2017-12-01,"PEUGEOT","PHEV",4
"4389",2017-12-01,"PORSCHE","ICE",45
"4390",2017-12-01,"PORSCHE","PHEV",3
"4391",2017-12-01,"RAVON","ICE",286
"4392",2017-12-01,"RENAULT","BEV",1
"4393",2017-12-01,"RENAULT","ICE",2298
"4394",2017-12-01,"SCION","ICE",2
"4395",2017-12-01,"SEAT","ICE",98
"4396",2017-12-01,"SKODA","ICE",1391
"4397",2017-12-01,"SMART","BEV",2
"4398",2017-12-01,"SMART","ICE",8
"4399",2017-12-01,"SSANG","ICE",6
"4400",2017-12-01,"SUBARU","ICE",124
"4401",2017-12-01,"SUZUKI","ICE",298
"4402",2017-12-01,"TESLA","BEV",14
"4403",2017-12-01,"TOYOTA","BEV",1
"4404",2017-12-01,"TOYOTA","ICE",1032
"4405",2017-12-01,"TOYOTA","PHEV",143
"4406",2017-12-01,"VOLKSWAGEN","BEV",2
"4407",2017-12-01,"VOLKSWAGEN","ICE",2143
"4408",2017-12-01,"VOLVO","ICE",151
"4409",2017-12-01,"АВТОСНАБ","ICE",7
"4410",2017-12-01,"АС","ICE",1
"4411",2017-12-01,"ВАЗ","ICE",1
"4412",2017-12-01,"ВС","ICE",1
"4413",2017-12-01,"ГАЗ","ICE",2
"4414",2017-12-01,"ЗАЗ","ICE",161
"4415",2017-12-01,"СКС","ICE",177
"4416",2017-12-01,"СКС","PHEV",151
"4417",2017-12-01,"УАЗ","ICE",10
"4418",2018-01-01,"ACURA","ICE",16
"4419",2018-01-01,"ALFA","ICE",4
"4420",2018-01-01,"AUDI","ICE",489
"4421",2018-01-01,"BENTLEY","ICE",1
"4422",2018-01-01,"BMW","BEV",19
"4423",2018-01-01,"BMW","ICE",396
"4424",2018-01-01,"BMW","PHEV",2
"4425",2018-01-01,"BUICK","ICE",2
"4426",2018-01-01,"CADILLAC","ICE",3
"4427",2018-01-01,"CADILLAC","PHEV",2
"4428",2018-01-01,"CHERY","ICE",55
"4429",2018-01-01,"CHEVROLET","BEV",2
"4430",2018-01-01,"CHEVROLET","ICE",157
"4431",2018-01-01,"CHEVROLET","PHEV",33
"4432",2018-01-01,"CHRYSLER","ICE",3
"4433",2018-01-01,"CITROEN","BEV",1
"4434",2018-01-01,"CITROEN","ICE",284
"4435",2018-01-01,"CITROEN","PHEV",1
"4436",2018-01-01,"DACIA","ICE",105
"4437",2018-01-01,"DAEWOO","ICE",6
"4438",2018-01-01,"DAIHATSU","ICE",1
"4439",2018-01-01,"DODGE","ICE",4
"4440",2018-01-01,"FIAT","BEV",3
"4441",2018-01-01,"FIAT","ICE",175
"4442",2018-01-01,"FORD","BEV",2
"4443",2018-01-01,"FORD","ICE",588
"4444",2018-01-01,"FORD","PHEV",3
"4445",2018-01-01,"GEELY","ICE",9
"4446",2018-01-01,"GREAT","ICE",44
"4447",2018-01-01,"HONDA","ICE",141
"4448",2018-01-01,"HONDA","PHEV",3
"4449",2018-01-01,"HYUNDAI","BEV",1
"4450",2018-01-01,"HYUNDAI","ICE",409
"4451",2018-01-01,"HYUNDAI","PHEV",1
"4452",2018-01-01,"INFINITI","ICE",43
"4453",2018-01-01,"JAC","ICE",18
"4454",2018-01-01,"JAGUAR","ICE",15
"4455",2018-01-01,"JEEP","ICE",38
"4456",2018-01-01,"KIA","ICE",369
"4457",2018-01-01,"KIA","PHEV",15
"4458",2018-01-01,"KRASZ","ICE",3
"4459",2018-01-01,"LADA","ICE",34
"4460",2018-01-01,"LANCIA","ICE",1
"4461",2018-01-01,"LAND","ICE",53
"4462",2018-01-01,"LEXUS","ICE",149
"4463",2018-01-01,"LEXUS","PHEV",17
"4464",2018-01-01,"LINCOLN","ICE",4
"4465",2018-01-01,"MASERATI","ICE",4
"4466",2018-01-01,"MAZDA","ICE",405
"4467",2018-01-01,"MERCEDES-BENZ","BEV",6
"4468",2018-01-01,"MERCEDES-BENZ","ICE",381
"4469",2018-01-01,"MERCEDES-BENZ","PHEV",1
"4470",2018-01-01,"MINI","ICE",48
"4471",2018-01-01,"MINI","PHEV",1
"4472",2018-01-01,"MITSUBISHI","BEV",2
"4473",2018-01-01,"MITSUBISHI","ICE",179
"4474",2018-01-01,"MPM","ICE",1
"4475",2018-01-01,"NISSAN","BEV",125
"4476",2018-01-01,"NISSAN","ICE",561
"4477",2018-01-01,"OPEL","ICE",366
"4478",2018-01-01,"PEUGEOT","BEV",1
"4479",2018-01-01,"PEUGEOT","ICE",411
"4480",2018-01-01,"PEUGEOT","PHEV",2
"4481",2018-01-01,"PORSCHE","ICE",41
"4482",2018-01-01,"PORSCHE","PHEV",2
"4483",2018-01-01,"RAVON","ICE",306
"4484",2018-01-01,"RENAULT","BEV",6
"4485",2018-01-01,"RENAULT","ICE",1519
"4486",2018-01-01,"SAAB","ICE",1
"4487",2018-01-01,"SCION","ICE",3
"4488",2018-01-01,"SEAT","ICE",51
"4489",2018-01-01,"SKODA","ICE",948
"4490",2018-01-01,"SMART","BEV",6
"4491",2018-01-01,"SMART","ICE",7
"4492",2018-01-01,"SSANG","ICE",5
"4493",2018-01-01,"SUBARU","ICE",127
"4494",2018-01-01,"SUZUKI","ICE",286
"4495",2018-01-01,"TESLA","BEV",11
"4496",2018-01-01,"TOYOTA","BEV",2
"4497",2018-01-01,"TOYOTA","ICE",998
"4498",2018-01-01,"TOYOTA","PHEV",117
"4499",2018-01-01,"VOLKSWAGEN","BEV",3
"4500",2018-01-01,"VOLKSWAGEN","ICE",1486
"4501",2018-01-01,"VOLKSWAGEN","PHEV",4
"4502",2018-01-01,"VOLVO","ICE",90
"4503",2018-01-01,"VOLVO","PHEV",3
"4504",2018-01-01,"АВТОСНАБ","ICE",7
"4505",2018-01-01,"ВАЗ","ICE",2
"4506",2018-01-01,"ГАЗ","ICE",2
"4507",2018-01-01,"ЗАЗ","ICE",86
"4508",2018-01-01,"СКС","ICE",5
"4509",2018-01-01,"СКС","PHEV",79
"4510",2018-01-01,"ТК","ICE",3
"4511",2018-01-01,"УАЗ","ICE",4
"4512",2018-02-01,"ACURA","ICE",8
"4513",2018-02-01,"AUDI","ICE",671
"4514",2018-02-01,"BENTLEY","ICE",8
"4515",2018-02-01,"BMW","BEV",11
"4516",2018-02-01,"BMW","ICE",399
"4517",2018-02-01,"BMW","PHEV",4
"4518",2018-02-01,"BUICK","ICE",1
"4519",2018-02-01,"CADILLAC","ICE",5
"4520",2018-02-01,"CHERY","ICE",92
"4521",2018-02-01,"CHEVROLET","BEV",4
"4522",2018-02-01,"CHEVROLET","ICE",132
"4523",2018-02-01,"CHEVROLET","PHEV",39
"4524",2018-02-01,"CHRYSLER","ICE",4
"4525",2018-02-01,"CITROEN","ICE",243
"4526",2018-02-01,"DACIA","ICE",113
"4527",2018-02-01,"DAEWOO","ICE",3
"4528",2018-02-01,"DAIHATSU","ICE",1
"4529",2018-02-01,"DODGE","ICE",10
"4530",2018-02-01,"FIAT","BEV",4
"4531",2018-02-01,"FIAT","ICE",132
"4532",2018-02-01,"FORD","BEV",3
"4533",2018-02-01,"FORD","ICE",692
"4534",2018-02-01,"FORD","PHEV",3
"4535",2018-02-01,"GEELY","ICE",15
"4536",2018-02-01,"GMC","ICE",1
"4537",2018-02-01,"GREAT","ICE",10
"4538",2018-02-01,"HONDA","ICE",183
"4539",2018-02-01,"HONDA","PHEV",1
"4540",2018-02-01,"HYUNDAI","BEV",6
"4541",2018-02-01,"HYUNDAI","ICE",515
"4542",2018-02-01,"HYUNDAI","PHEV",2
"4543",2018-02-01,"INFINITI","ICE",37
"4544",2018-02-01,"JAC","ICE",15
"4545",2018-02-01,"JAGUAR","ICE",14
"4546",2018-02-01,"JEEP","ICE",48
"4547",2018-02-01,"KIA","BEV",1
"4548",2018-02-01,"KIA","ICE",242
"4549",2018-02-01,"KIA","PHEV",9
"4550",2018-02-01,"KRASZ","ICE",4
"4551",2018-02-01,"LADA","ICE",30
"4552",2018-02-01,"LANCIA","ICE",1
"4553",2018-02-01,"LAND","ICE",59
"4554",2018-02-01,"LEXUS","ICE",110
"4555",2018-02-01,"LEXUS","PHEV",19
"4556",2018-02-01,"LINCOLN","ICE",8
"4557",2018-02-01,"MASERATI","ICE",5
"4558",2018-02-01,"MAZDA","ICE",303
"4559",2018-02-01,"MERCEDES-BENZ","BEV",7
"4560",2018-02-01,"MERCEDES-BENZ","ICE",438
"4561",2018-02-01,"MINI","ICE",45
"4562",2018-02-01,"MITSUBISHI","BEV",1
"4563",2018-02-01,"MITSUBISHI","ICE",172
"4564",2018-02-01,"NISSAN","BEV",224
"4565",2018-02-01,"NISSAN","ICE",515
"4566",2018-02-01,"OPEL","ICE",393
"4567",2018-02-01,"PEUGEOT","ICE",378
"4568",2018-02-01,"PEUGEOT","PHEV",5
"4569",2018-02-01,"PORSCHE","ICE",30
"4570",2018-02-01,"PORSCHE","PHEV",1
"4571",2018-02-01,"RAVON","ICE",270
"4572",2018-02-01,"RENAULT","BEV",22
"4573",2018-02-01,"RENAULT","ICE",1526
"4574",2018-02-01,"SCION","ICE",7
"4575",2018-02-01,"SEAT","ICE",70
"4576",2018-02-01,"SKODA","ICE",970
"4577",2018-02-01,"SMART","BEV",8
"4578",2018-02-01,"SMART","ICE",14
"4579",2018-02-01,"SSANG","ICE",3
"4580",2018-02-01,"SUBARU","ICE",92
"4581",2018-02-01,"SUZUKI","ICE",187
"4582",2018-02-01,"TESLA","BEV",13
"4583",2018-02-01,"TOYOTA","BEV",5
"4584",2018-02-01,"TOYOTA","ICE",779
"4585",2018-02-01,"TOYOTA","PHEV",117
"4586",2018-02-01,"VOLKSWAGEN","BEV",3
"4587",2018-02-01,"VOLKSWAGEN","ICE",1928
"4588",2018-02-01,"VOLKSWAGEN","PHEV",2
"4589",2018-02-01,"VOLVO","ICE",89
"4590",2018-02-01,"АВТОСНАБ","ICE",2
"4591",2018-02-01,"АВТОСПЕЦПРОМ","ICE",11
"4592",2018-02-01,"ВАЗ","ICE",5
"4593",2018-02-01,"ЗАЗ","ICE",40
"4594",2018-02-01,"СКС","ICE",21
"4595",2018-02-01,"ТК","ICE",1
"4596",2018-02-01,"УАЗ","ICE",5
"4597",2018-03-01,"ABARTH","ICE",1
"4598",2018-03-01,"ACURA","ICE",8
"4599",2018-03-01,"ALFA","ICE",4
"4600",2018-03-01,"ASTON","ICE",1
"4601",2018-03-01,"AUDI","ICE",723
"4602",2018-03-01,"AUDI","PHEV",1
"4603",2018-03-01,"BENTLEY","ICE",2
"4604",2018-03-01,"BMW","BEV",14
"4605",2018-03-01,"BMW","ICE",535
"4606",2018-03-01,"BMW","PHEV",3
"4607",2018-03-01,"BUICK","ICE",5
"4608",2018-03-01,"CADILLAC","ICE",7
"4609",2018-03-01,"CHERY","ICE",87
"4610",2018-03-01,"CHEVROLET","BEV",4
"4611",2018-03-01,"CHEVROLET","ICE",122
"4612",2018-03-01,"CHEVROLET","PHEV",46
"4613",2018-03-01,"CHRYSLER","ICE",5
"4614",2018-03-01,"CITROEN","BEV",2
"4615",2018-03-01,"CITROEN","ICE",307
"4616",2018-03-01,"CITROEN","PHEV",1
"4617",2018-03-01,"DACIA","ICE",177
"4618",2018-03-01,"DAEWOO","ICE",2
"4619",2018-03-01,"DODGE","ICE",13
"4620",2018-03-01,"FIAT","BEV",1
"4621",2018-03-01,"FIAT","ICE",173
"4622",2018-03-01,"FORD","BEV",2
"4623",2018-03-01,"FORD","ICE",768
"4624",2018-03-01,"FORD","PHEV",4
"4625",2018-03-01,"GEELY","ICE",19
"4626",2018-03-01,"GMC","ICE",2
