"","brand","fuel","year","age"
"242003","BYD","BEV",2025,3
"242004","PEUGEOT","PHEV",2025,10
"242005","AUDI","PHEV",2025,2
"242006","ZEEKR","BEV",2025,0
"242007","NISSAN","BEV",2025,6
"242008","HONDA","BEV",2025,1
"242009","TESLA","BEV",2025,3
"242010","KIA","BEV",2025,4
"242011","FORD","BEV",2025,4
"242012","TOYOTA","PHEV",2025,0
"242013","VOLVO","BEV",2025,3
"242014","HYUNDAI","BEV",2025,5
"242015","HYUNDAI","BEV",2025,5
"242016","KIA","BEV",2025,10
"242017","MERCEDES-BENZ","PHEV",2025,4
"242018","TOYOTA","PHEV",2025,5
"242019","TOYOTA","PHEV",2025,0
"242020","HYUNDAI","BEV",2025,5
"242021","BMW","BEV",2025,7
"242022","MAZDA","BEV",2025,4
"242023","KIA","BEV",2025,4
"242024","CHEVROLET","BEV",2025,2
"242025","LAND","PHEV",2025,3
"242026","HYUNDAI","PHEV",2025,4
"242027","AUDI","PHEV",2025,4
"242028","HYUNDAI","BEV",2025,1
"242029","FORD","PHEV",2025,7
"242030","VOLKSWAGEN","BEV",2025,1
"242031","TESLA","BEV",2025,2
"242032","RENAULT","BEV",2025,7
"242033","BMW","BEV",2025,3
"242034","BYD","BEV",2025,0
"242035","BYD","BEV",2025,0
"242036","OPEL","BEV",2025,5
"242037","TOYOTA","PHEV",2025,0
"242038","TOYOTA","PHEV",2025,5
"242039","NISSAN","BEV",2025,4
"242040","MERCEDES-BENZ","PHEV",2025,0
"242041","BYD","BEV",2025,0
"242042","RENAULT","BEV",2025,4
"242043","TOYOTA","PHEV",2025,9
"242044","BYD","BEV",2025,0
"242045","ZEEKR","BEV",2025,1
"242046","MERCEDES-BENZ","PHEV",2025,0
"242047","BYD","BEV",2025,0
"242048","VOLVO","PHEV",2025,0
"242049","MG","BEV",2025,3
"242050","TOYOTA","PHEV",2025,0
"242051","LINCOLN","PHEV",2025,9
"242052","TOYOTA","PHEV",2025,0
"242053","NISSAN","BEV",2025,8
"242054","FORD","BEV",2025,2
"242055","BYD","BEV",2025,0
"242056","MG","BEV",2025,5
"242057","NISSAN","BEV",2025,12
"242058","AUDI","BEV",2025,5
"242059","TESLA","BEV",2025,11
"242060","VOLKSWAGEN","BEV",2025,1
"242061","RENAULT","BEV",2025,8
"242062","TOYOTA","PHEV",2025,0
"242063","OPEL","BEV",2025,6
"242064","SUBARU","BEV",2025,3
"242065","RENAULT","PHEV",2025,0
"242066","TESLA","BEV",2025,6
"242067","HYUNDAI","BEV",2025,6
"242068","KIA","BEV",2025,5
"242069","HONDA","PHEV",2025,7
"242070","CHRYSLER","PHEV",2025,7
"242071","DENZA","BEV",2025,2
"242072","VOLVO","PHEV",2025,10
"242073","TOYOTA","PHEV",2025,0
"242074","TESLA","BEV",2025,3
"242075","VOLKSWAGEN","BEV",2025,10
"242076","HYUNDAI","BEV",2025,6
"242077","AUDI","BEV",2025,3
"242078","NISSAN","BEV",2025,10
"242079","BMW","PHEV",2025,1
"242080","PEUGEOT","PHEV",2025,0
"242081","AUDI","BEV",2025,4
"242082","AUDI","BEV",2025,5
"242083","ZEEKR","BEV",2025,1
"242084","OPEL","BEV",2025,8
"242085","BMW","PHEV",2025,7
"242086","BMW","PHEV",2025,2
"242087","TESLA","BEV",2025,4
"242088","TESLA","BEV",2025,3
"242089","NISSAN","BEV",2025,11
"242090","SMART","BEV",2025,5
"242091","RENAULT","BEV",2025,6
"242092","HYUNDAI","BEV",2025,2
"242093","AUDI","BEV",2025,1
"242094","TOYOTA","PHEV",2025,1
"242095","VOLKSWAGEN","BEV",2025,11
"242096","RENAULT","BEV",2025,5
"242097","TESLA","BEV",2025,2
"242098","KIA","BEV",2025,5
"242099","PEUGEOT","PHEV",2025,0
"242100","BYD","BEV",2025,1
"242101","BMW","PHEV",2025,0
"242102","BYD","BEV",2025,1
"242103","VOLKSWAGEN","BEV",2025,5
"242104","KIA","BEV",2025,2
"242105","TOYOTA","PHEV",2025,4
"242106","TOYOTA","PHEV",2025,4
"242107","KIA","BEV",2025,10
"242108","SUZUKI","PHEV",2025,1
"242109","TESLA","BEV",2025,7
"242110","TOYOTA","PHEV",2025,0
"242111","TESLA","BEV",2025,5
"242112","TESLA","BEV",2025,5
"242113","MITSUBISHI","BEV",2025,13
"242114","TESLA","BEV",2025,12
"242115","VOLKSWAGEN","BEV",2025,10
"242116","ZEEKR","BEV",2025,1
"242117","KIA","BEV",2025,7
"242118","DS","BEV",2025,6
"242119","CHEVROLET","BEV",2025,5
"242120","BMW","BEV",2025,2
"242121","MERCEDES-BENZ","BEV",2025,2
"242122","CHEVROLET","BEV",2025,2
"242123","RENAULT","BEV",2025,4
"242124","KIA","BEV",2025,5
"242125","NISSAN","BEV",2025,11
"242126","NISSAN","BEV",2025,3
"242127","MERCEDES-BENZ","BEV",2025,10
"242128","TESLA","BEV",2025,3
"242129","PORSCHE","BEV",2025,5
"242130","TESLA","BEV",2025,2
"242131","RENAULT","BEV",2025,8
"242132","BYD","BEV",2025,0
"242133","BMW","PHEV",2025,8
"242134","TOYOTA","PHEV",2025,0
"242135","ZEEKR","BEV",2025,1
"242136","RENAULT","BEV",2025,10
"242137","LAND","PHEV",2025,0
"242138","NISSAN","BEV",2025,3
"242139","TOYOTA","PHEV",2025,4
"242140","CHEVROLET","BEV",2025,8
"242141","AUDI","PHEV",2025,0
"242142","TOYOTA","BEV",2025,2
"242143","AUDI","PHEV",2025,0
"242144","TESLA","BEV",2025,7
"242145","BYD","BEV",2025,1
"242146","TESLA","BEV",2025,3
"242147","KIA","BEV",2025,5
"242148","BMW","BEV",2025,1
"242149","TESLA","BEV",2025,1
"242150","JAGUAR","BEV",2025,4
"242151","ZEEKR","BEV",2025,1
"242152","VOLKSWAGEN","BEV",2025,2
"242153","TESLA","BEV",2025,3
"242154","TESLA","BEV",2025,4
"242155","LAND","PHEV",2025,0
"242156","TOYOTA","PHEV",2025,8
"242157","TESLA","BEV",2025,7
"242158","TOYOTA","PHEV",2025,0
"242159","TESLA","BEV",2025,4
"242160","RENAULT","PHEV",2025,1
"242161","TESLA","BEV",2025,2
"242162","TESLA","BEV",2025,3
"242163","VOLKSWAGEN","BEV",2025,10
"242164","TESLA","BEV",2025,0
"242165","FORD","BEV",2025,4
"242166","TESLA","BEV",2025,5
"242167","NISSAN","PHEV",2025,0
"242168","TESLA","BEV",2025,3
"242169","RENAULT","BEV",2025,6
"242170","TOYOTA","PHEV",2025,4
"242171","TESLA","BEV",2025,3
"242172","VOLKSWAGEN","BEV",2025,6
"242173","VOLKSWAGEN","BEV",2025,2
"242174","TESLA","BEV",2025,8
"242175","BMW","PHEV",2025,8
"242176","RENAULT","BEV",2025,10
"242177","LEXUS","PHEV",2025,5
"242178","RIVIAN","BEV",2025,2
"242179","BYD","BEV",2025,1
"242180","AUDI","PHEV",2025,0
"242181","BMW","BEV",2025,2
"242182","CHEVROLET","BEV",2025,2
"242183","FORD","PHEV",2025,10
"242184","HONDA","BEV",2025,1
"242185","NISSAN","BEV",2025,5
"242186","TOYOTA","PHEV",2025,0
"242187","KIA","PHEV",2025,6
"242188","MERCEDES-BENZ","BEV",2025,1
"242189","TESLA","BEV",2025,7
"242190","TOYOTA","PHEV",2025,0
"242191","MERCEDES-BENZ","PHEV",2025,0
"242192","VOLKSWAGEN","PHEV",2025,10
"242193","TESLA","BEV",2025,3
"242194","FORD","PHEV",2025,4
"242195","HYUNDAI","BEV",2025,3
"242196","VOLVO","PHEV",2025,0
"242197","HYUNDAI","PHEV",2025,13
"242198","ZEEKR","BEV",2025,1
"242199","FORD","PHEV",2025,5
"242200","TESLA","BEV",2025,3
"242201","MERCEDES-BENZ","BEV",2025,2
"242202","CHEVROLET","BEV",2025,2
"242203","KIA","BEV",2025,3
"242204","LINCOLN","PHEV",2025,12
"242205","NISSAN","BEV",2025,2
"242206","NISSAN","BEV",2025,7
"242207","BYD","BEV",2025,0
"242208","HYUNDAI","PHEV",2025,4
"242209","MERCEDES-BENZ","BEV",2025,2
"242210","BMW","PHEV",2025,2
"242211","VOLKSWAGEN","BEV",2025,9
"242212","AUDI","PHEV",2025,5
"242213","TOYOTA","PHEV",2025,0
"242214","TESLA","BEV",2025,9
"242215","RENAULT","BEV",2025,7
"242216","KIA","BEV",2025,9
"242217","BYD","BEV",2025,0
"242218","AUDI","BEV",2025,0
"242219","TESLA","BEV",2025,7
"242220","SUBARU","BEV",2025,3
"242221","KIA","BEV",2025,2
"242222","AUDI","PHEV",2025,0
"242223","TESLA","BEV",2025,6
"242224","TESLA","BEV",2025,3
"242225","LEXUS","BEV",2025,2
"242226","LEXUS","PHEV",2025,1
"242227","MERCEDES-BENZ","BEV",2025,8
"242228","KIA","BEV",2025,3
"242229","TOYOTA","PHEV",2025,0
"242230","VOLKSWAGEN","BEV",2025,9
"242231","BMW","BEV",2025,1
"242232","RENAULT","BEV",2025,11
"242233","SUZUKI","PHEV",2025,1
"242234","TESLA","BEV",2025,1
"242235","AUDI","PHEV",2025,10
"242236","KIA","BEV",2025,6
"242237","KIA","BEV",2025,6
"242238","HONDA","PHEV",2025,1
"242239","NISSAN","BEV",2025,7
"242240","KIA","PHEV",2025,4
"242241","NISSAN","PHEV",2025,1
"242242","BMW","BEV",2025,2
"242243","KIA","BEV",2025,8
"242244","HONDA","BEV",2025,1
"242245","HYUNDAI","BEV",2025,5
"242246","KIA","BEV",2025,4
"242247","LEXUS","PHEV",2025,1
"242248","OPEL","BEV",2025,6
"242249","TESLA","BEV",2025,5
"242250","NISSAN","BEV",2025,7
"242251","TOYOTA","PHEV",2025,1
"242252","HYUNDAI","BEV",2025,6
"242253","KIA","BEV",2025,6
"242254","CHEVROLET","BEV",2025,6
"242255","FORD","PHEV",2025,8
"242256","NISSAN","PHEV",2025,1
"242257","TESLA","BEV",2025,1
"242258","VOLVO","PHEV",2025,0
"242259","TESLA","BEV",2025,2
"242260","RENAULT","BEV",2025,7
"242261","MERCEDES-BENZ","PHEV",2025,0
"242262","LEXUS","PHEV",2025,1
"242263","TESLA","BEV",2025,13
"242264","TESLA","BEV",2025,2
"242265","TOYOTA","PHEV",2025,1
"242266","TOYOTA","PHEV",2025,1
"242267","TOYOTA","PHEV",2025,0
"242268","NISSAN","BEV",2025,6
"242269","TESLA","BEV",2025,1
"242270","KIA","PHEV",2025,9
"242271","TESLA","BEV",2025,3
"242272","LEXUS","PHEV",2025,3
"242273","NISSAN","BEV",2025,10
"242274","NISSAN","BEV",2025,9
"242275","AUDI","BEV",2025,5
"242276","TESLA","BEV",2025,2
"242277","TESLA","BEV",2025,4
"242278","TOYOTA","PHEV",2025,1
"242279","HONDA","BEV",2025,1
"242280","TOYOTA","PHEV",2025,1
"242281","TESLA","BEV",2025,11
"242282","AUDI","BEV",2025,4
"242283","NISSAN","BEV",2025,6
"242284","MAZDA","BEV",2025,4
"242285","FORD","BEV",2025,10
"242286","AUDI","BEV",2025,2
"242287","MERCEDES-BENZ","PHEV",2025,0
"242288","KIA","BEV",2025,10
"242289","NISSAN","BEV",2025,7
"242290","TOYOTA","PHEV",2025,0
"242291","PORSCHE","PHEV",2025,5
"242292","BMW","BEV",2025,3
"242293","PEUGEOT","BEV",2025,13
"242294","TESLA","BEV",2025,7
"242295","TOYOTA","PHEV",2025,0
"242296","TESLA","BEV",2025,4
"242297","AUDI","BEV",2025,5
"242298","VOLKSWAGEN","BEV",2025,5
"242299","BMW","PHEV",2025,0
"242300","TESLA","BEV",2025,3
"242301","TOYOTA","PHEV",2025,0
"242302","SUZUKI","PHEV",2025,1
"242303","TESLA","BEV",2025,5
"242304","BYD","BEV",2025,1
"242305","VOLVO","PHEV",2025,0
"242306","TOYOTA","PHEV",2025,1
"242307","KIA","BEV",2025,7
"242308","VOLKSWAGEN","BEV",2025,1
"242309","TOYOTA","PHEV",2025,0
"242310","VOLKSWAGEN","BEV",2025,2
"242311","TOYOTA","PHEV",2025,0
"242312","CHEVROLET","BEV",2025,2
"242313","NISSAN","BEV",2025,8
"242314","NISSAN","BEV",2025,9
"242315","HYUNDAI","BEV",2025,3
"242316","TESLA","BEV",2025,2
"242317","NISSAN","BEV",2025,3
"242318","LEXUS","PHEV",2025,0
"242319","TOYOTA","PHEV",2025,2
"242320","TOYOTA","PHEV",2025,1
"242321","MITSUBISHI","PHEV",2025,3
"242322","TOYOTA","PHEV",2025,1
"242323","BMW","BEV",2025,9
"242324","AUDI","BEV",2025,6
"242325","VOLKSWAGEN","BEV",2025,6
"242326","TOYOTA","PHEV",2025,1
"242327","BMW","BEV",2025,3
"242328","NISSAN","PHEV",2025,1
"242329","CHEVROLET","BEV",2025,2
"242330","TESLA","BEV",2025,7
"242331","VOLKSWAGEN","BEV",2025,5
"242332","PEUGEOT","BEV",2025,4
"242333","NISSAN","PHEV",2025,1
"242334","NISSAN","BEV",2025,5
"242335","RENAULT","BEV",2025,5
"242336","ZEEKR","BEV",2025,1
"242337","TESLA","BEV",2025,2
"242338","ZEEKR","BEV",2025,0
"242339","NISSAN","BEV",2025,8
"242340","RENAULT","BEV",2025,5
"242341","POLESTAR","BEV",2025,4
"242342","RENAULT","BEV",2025,5
"242343","VOYAH","BEV",2025,4
"242344","BMW","BEV",2025,2
"242345","AUDI","BEV",2025,5
"242346","TOYOTA","PHEV",2025,1
"242347","TESLA","BEV",2025,7
"242348","HYUNDAI","PHEV",2025,1
"242349","KIA","PHEV",2025,3
"242350","TOYOTA","PHEV",2025,1
"242351","BMW","PHEV",2025,6
"242352","TOYOTA","PHEV",2025,1
"242353","TESLA","BEV",2025,3
"242354","KIA","BEV",2025,2
"242355","HONDA","BEV",2025,1
"242356","KIA","BEV",2025,11
"242357","AUDI","PHEV",2025,9
"242358","NISSAN","PHEV",2025,0
"242359","MERCEDES-BENZ","PHEV",2025,4
"242360","TOYOTA","PHEV",2025,0
"242361","HYUNDAI","BEV",2025,6
"242362","HYUNDAI","BEV",2025,6
"242363","HYUNDAI","PHEV",2025,1
"242364","LINCOLN","PHEV",2025,10
"242365","TESLA","BEV",2025,3
"242366","TESLA","BEV",2025,4
"242367","ZEEKR","BEV",2025,0
"242368","LAND","PHEV",2025,0
"242369","CHEVROLET","BEV",2025,2
"242370","TESLA","BEV",2025,4
"242371","KIA","BEV",2025,3
"242372","NISSAN","PHEV",2025,1
"242373","AUDI","PHEV",2025,0
"242374","VOLKSWAGEN","BEV",2025,1
"242375","TOYOTA","PHEV",2025,5
"242376","TESLA","BEV",2025,4
"242377","TOYOTA","PHEV",2025,12
"242378","LAND","PHEV",2025,0
"242379","AUDI","BEV",2025,5
"242380","KIA","BEV",2025,10
"242381","TESLA","BEV",2025,4
"242382","VOLKSWAGEN","BEV",2025,3
"242383","DONGFENG","BEV",2025,4
"242384","TESLA","BEV",2025,2
"242385","HYUNDAI","BEV",2025,6
"242386","NISSAN","BEV",2025,9
"242387","TOYOTA","PHEV",2025,12
"242388","TESLA","BEV",2025,4
"242389","KIA","BEV",2025,10
"242390","TESLA","BEV",2025,2
"242391","HYUNDAI","BEV",2025,4
"242392","TESLA","BEV",2025,3
"242393","TESLA","BEV",2025,1
"242394","NISSAN","BEV",2025,3
"242395","NISSAN","PHEV",2025,0
"242396","AUDI","PHEV",2025,0
"242397","TOYOTA","PHEV",2025,0
"242398","KIA","BEV",2025,2
"242399","BMW","BEV",2025,2
"242400","FORD","BEV",2025,3
"242401","TESLA","BEV",2025,7
"242402","TOYOTA","PHEV",2025,0
"242403","BYD","BEV",2025,1
"242404","TESLA","BEV",2025,3
"242405","TESLA","BEV",2025,2
"242406","BMW","BEV",2025,10
"242407","FORD","BEV",2025,2
"242408","TESLA","BEV",2025,4
"242409","TESLA","BEV",2025,6
"242410","AUDI","PHEV",2025,2
"242411","RIVIAN","BEV",2025,3
"242412","HYUNDAI","BEV",2025,6
"242413","NISSAN","BEV",2025,6
"242414","VOLVO","PHEV",2025,0
"242415","LEXUS","PHEV",2025,5
"242416","KIA","BEV",2025,6
"242417","VOLVO","PHEV",2025,0
"242418","NISSAN","BEV",2025,12
"242419","TESLA","BEV",2025,4
"242420","ZEEKR","BEV",2025,1
"242421","KIA","BEV",2025,6
"242422","VOLKSWAGEN","BEV",2025,1
"242423","TESLA","BEV",2025,3
"242424","TESLA","BEV",2025,4
"242425","TOYOTA","PHEV",2025,8
"242426","BMW","BEV",2025,2
"242427","HYUNDAI","BEV",2025,6
"242428","KIA","PHEV",2025,7
"242429","TOYOTA","PHEV",2025,5
"242430","LINCOLN","PHEV",2025,9
"242431","RENAULT","BEV",2025,8
"242432","TOYOTA","PHEV",2025,9
"242433","TESLA","BEV",2025,1
"242434","TOYOTA","PHEV",2025,1
"242435","NISSAN","BEV",2025,6
"242436","BYD","BEV",2025,0
"242437","TESLA","BEV",2025,7
"242438","FIAT","BEV",2025,9
"242439","NISSAN","BEV",2025,13
"242440","NISSAN","BEV",2025,4
"242441","VOLKSWAGEN","BEV",2025,1
"242442","HYUNDAI","BEV",2025,6
"242443","HYUNDAI","BEV",2025,6
"242444","VOLKSWAGEN","BEV",2025,8
"242445","AUDI","BEV",2025,3
"242446","HONDA","PHEV",2025,1
"242447","NISSAN","BEV",2025,10
"242448","KIA","BEV",2025,10
"242449","OPEL","BEV",2025,6
"242450","BYD","BEV",2025,0
"242451","HYUNDAI","PHEV",2025,0
"242452","FORD","PHEV",2025,4
"242453","TOYOTA","PHEV",2025,9
"242454","BYD","BEV",2025,1
"242455","CHEVROLET","BEV",2025,2
"242456","LAND","PHEV",2025,0
"242457","FORD","PHEV",2025,5
"242458","TESLA","BEV",2025,3
"242459","LAND","PHEV",2025,0
"242460","KIA","BEV",2025,5
"242461","HONDA","PHEV",2025,7
"242462","FORD","PHEV",2025,7
"242463","NISSAN","BEV",2025,5
"242464","HYUNDAI","BEV",2025,2
"242465","HYUNDAI","BEV",2025,2
"242466","VOLKSWAGEN","BEV",2025,6
"242467","TESLA","BEV",2025,3
"242468","HYUNDAI","BEV",2025,6
"242469","FORD","BEV",2025,2
"242470","TESLA","BEV",2025,4
"242471","ZEEKR","BEV",2025,1
"242472","TOYOTA","PHEV",2025,1
"242473","HYUNDAI","BEV",2025,3
"242474","TOYOTA","PHEV",2025,0
"242475","NISSAN","BEV",2025,11
"242476","KIA","BEV",2025,4
"242477","CHEVROLET","BEV",2025,7
"242478","TOYOTA","PHEV",2025,0
"242479","HONDA","BEV",2025,1
"242480","RENAULT","BEV",2025,4
"242481","RENAULT","BEV",2025,4
"242482","PEUGEOT","PHEV",2025,0
"242483","VOLKSWAGEN","BEV",2025,11
"242484","TESLA","BEV",2025,9
"242485","TESLA","BEV",2025,3
"242486","VOLKSWAGEN","BEV",2025,5
"242487","TESLA","BEV",2025,3
"242488","NISSAN","BEV",2025,13
"242489","FORD","PHEV",2025,3
"242490","TOYOTA","PHEV",2025,4
"242491","TESLA","BEV",2025,2
"242492","FORD","PHEV",2025,4
"242493","TOYOTA","PHEV",2025,0
"242494","TESLA","BEV",2025,2
"242495","HONDA","PHEV",2025,7
"242496","NISSAN","BEV",2025,10
"242497","NISSAN","BEV",2025,6
"242498","VOLKSWAGEN","BEV",2025,5
"242499","NISSAN","BEV",2025,5
"242500","NISSAN","BEV",2025,8
"242501","TESLA","BEV",2025,4
"242502","KIA","BEV",2025,8
"242503","AUDI","PHEV",2025,0
"242504","FORD","PHEV",2025,10
"242505","AUDI","PHEV",2025,5
"242506","KIA","BEV",2025,6
"242507","NISSAN","BEV",2025,11
"242508","FORD","BEV",2025,4
"242509","AUDI","PHEV",2025,5
"242510","MERCEDES-BENZ","PHEV",2025,0
"242511","NISSAN","BEV",2025,11
"242512","TESLA","BEV",2025,4
"242513","LAND","PHEV",2025,0
"242514","TESLA","BEV",2025,2
"242515","SKODA","BEV",2025,4
"242516","MITSUBISHI","PHEV",2025,2
"242517","TOYOTA","PHEV",2025,7
"242518","TESLA","BEV",2025,3
"242519","MERCEDES-BENZ","BEV",2025,8
"242520","BMW","PHEV",2025,3
"242521","AUDI","BEV",2025,3
"242522","NISSAN","BEV",2025,3
"242523","FORD","BEV",2025,2
"242524","HYUNDAI","BEV",2025,5
"242525","TESLA","BEV",2025,6
"242526","CHEVROLET","BEV",2025,2
"242527","TOYOTA","PHEV",2025,0
"242528","VOLKSWAGEN","BEV",2025,7
"242529","KIA","BEV",2025,4
"242530","TESLA","BEV",2025,2
"242531","KIA","BEV",2025,6
"242532","HYUNDAI","BEV",2025,3
"242533","AUDI","BEV",2025,6
"242534","JAGUAR","BEV",2025,5
"242535","BYD","BEV",2025,0
"242536","VOLKSWAGEN","BEV",2025,1
"242537","NISSAN","BEV",2025,11
"242538","AUDI","PHEV",2025,8
"242539","NISSAN","PHEV",2025,1
"242540","RENAULT","BEV",2025,8
"242541","CHEVROLET","BEV",2025,2
"242542","ALFA","PHEV",2025,1
"242543","ZEEKR","BEV",2025,1
"242544","VOLKSWAGEN","BEV",2025,10
"242545","MERCEDES-BENZ","PHEV",2025,1
"242546","TOYOTA","PHEV",2025,0
"242547","VOLKSWAGEN","BEV",2025,6
"242548","LEXUS","PHEV",2025,1
"242549","TESLA","BEV",2025,2
"242550","TESLA","BEV",2025,9
"242551","BMW","BEV",2025,2
"242552","TESLA","BEV",2025,6
"242553","BYD","BEV",2025,0
"242554","AUDI","BEV",2025,1
"242555","NISSAN","PHEV",2025,1
"242556","NISSAN","PHEV",2025,0
"242557","RENAULT","BEV",2025,7
"242558","VOLKSWAGEN","BEV",2025,9
"242559","PEUGEOT","PHEV",2025,0
"242560","KIA","BEV",2025,6
"242561","FORD","PHEV",2025,10
"242562","TESLA","BEV",2025,3
"242563","TESLA","BEV",2025,3
"242564","VOLKSWAGEN","BEV",2025,11
"242565","TESLA","BEV",2025,4
"242566","BYD","BEV",2025,1
"242567","NISSAN","PHEV",2025,0
"242568","JEEP","PHEV",2025,0
"242569","MAZDA","BEV",2025,5
"242570","CHEVROLET","BEV",2025,4
"242571","TESLA","BEV",2025,7
"242572","TOYOTA","PHEV",2025,5
"242573","BMW","PHEV",2025,6
"242574","TESLA","BEV",2025,3
"242575","BYD","BEV",2025,1
"242576","BMW","PHEV",2025,4
"242577","TOYOTA","PHEV",2025,0
"242578","TESLA","BEV",2025,7
"242579","KIA","BEV",2025,6
"242580","RENAULT","BEV",2025,7
"242581","TOYOTA","PHEV",2025,0
"242582","KIA","BEV",2025,2
"242583","CHEVROLET","BEV",2025,2
"242584","MERCEDES-BENZ","BEV",2025,9
"242585","NISSAN","BEV",2025,6
"242586","HYUNDAI","BEV",2025,2
"242587","FORD","PHEV",2025,6
"242588","NISSAN","BEV",2025,7
"242589","CHEVROLET","BEV",2025,8
"242590","HYUNDAI","BEV",2025,6
"242591","TOYOTA","PHEV",2025,1
"242592","CITROEN","BEV",2025,14
"242593","TOYOTA","PHEV",2025,0
"242594","KIA","PHEV",2025,7
"242595","TESLA","BEV",2025,1
"242596","TOYOTA","PHEV",2025,0
"242597","JEEP","PHEV",2025,0
"242598","HYUNDAI","PHEV",2025,3
"242599","CITROEN","BEV",2025,7
"242600","HYUNDAI","BEV",2025,5
"242601","NISSAN","BEV",2025,9
"242602","TESLA","BEV",2025,4
"242603","CHEVROLET","BEV",2025,4
"242604","RENAULT","BEV",2025,7
"242605","TOYOTA","PHEV",2025,3
"242606","BYD","BEV",2025,1
"242607","FORD","PHEV",2025,8
"242608","AUDI","BEV",2025,4
"242609","VOLKSWAGEN","BEV",2025,11
"242610","NISSAN","PHEV",2025,1
"242611","TESLA","BEV",2025,1
"242612","CHEVROLET","BEV",2025,2
"242613","TESLA","BEV",2025,1
"242614","VOLKSWAGEN","BEV",2025,10
"242615","MERCEDES-BENZ","PHEV",2025,0
"242616","NISSAN","PHEV",2025,1
"242617","MERCEDES-BENZ","PHEV",2025,2
"242618","KIA","BEV",2025,9
"242619","TESLA","BEV",2025,3
"242620","NISSAN","BEV",2025,10
"242621","MERCEDES-BENZ","PHEV",2025,0
"242622","HYUNDAI","BEV",2025,5
"242623","TESLA","BEV",2025,2
"242624","KIA","BEV",2025,6
"242625","TESLA","BEV",2025,2
"242626","HONDA","PHEV",2025,1
"242627","NISSAN","BEV",2025,6
"242628","TOYOTA","PHEV",2025,0
"242629","TESLA","BEV",2025,1
"242630","CHEVROLET","BEV",2025,4
"242631","AUDI","PHEV",2025,0
"242632","AUDI","BEV",2025,1
"242633","HYUNDAI","BEV",2025,5
"242634","TESLA","BEV",2025,3
"242635","TESLA","BEV",2025,3
"242636","MINI","BEV",2025,2
"242637","BYD","BEV",2025,1
"242638","MINI","BEV",2025,1
"242639","TESLA","BEV",2025,7
"242640","ZEEKR","BEV",2025,0
"242641","NISSAN","BEV",2025,13
"242642","AUDI","PHEV",2025,2
"242643","BMW","PHEV",2025,7
"242644","SUZUKI","PHEV",2025,1
"242645","MERCEDES-BENZ","PHEV",2025,5
"242646","HYUNDAI","BEV",2025,6
"242647","TESLA","BEV",2025,3
"242648","NISSAN","BEV",2025,7
"242649","AUDI","PHEV",2025,0
"242650","HYUNDAI","PHEV",2025,1
"242651","AUDI","BEV",2025,3
"242652","TESLA","BEV",2025,2
"242653","AUDI","BEV",2025,0
"242654","NISSAN","BEV",2025,2
"242655","LEXUS","PHEV",2025,0
"242656","KIA","PHEV",2025,2
"242657","FORD","PHEV",2025,3
"242658","MERCEDES-BENZ","BEV",2025,8
"242659","TOYOTA","PHEV",2025,0
"242660","KIA","PHEV",2025,8
"242661","TOYOTA","PHEV",2025,5
"242662","NISSAN","BEV",2025,2
"242663","JAGUAR","BEV",2025,5
"242664","TESLA","BEV",2025,5
"242665","CHEVROLET","BEV",2025,4
"242666","HYUNDAI","BEV",2025,6
"242667","KIA","BEV",2025,3
"242668","HYUNDAI","BEV",2025,2
"242669","VOLKSWAGEN","BEV",2025,2
"242670","HONDA","PHEV",2025,1
"242671","PEUGEOT","PHEV",2025,0
"242672","HYUNDAI","BEV",2025,6
"242673","KIA","BEV",2025,6
"242674","TESLA","BEV",2025,1
"242675","TESLA","BEV",2025,6
"242676","TESLA","BEV",2025,5
"242677","MERCEDES-BENZ","PHEV",2025,0
"242678","CHEVROLET","PHEV",2025,7
"242679","TOYOTA","PHEV",2025,0
"242680","RIVIAN","BEV",2025,3
"242681","VOLKSWAGEN","BEV",2025,7
"242682","KIA","BEV",2025,1
"242683","MITSUBISHI","PHEV",2025,12
"242684","KIA","PHEV",2025,9
"242685","HYUNDAI","BEV",2025,5
"242686","LAND","PHEV",2025,0
"242687","TOYOTA","PHEV",2025,0
"242688","CHEVROLET","BEV",2025,7
"242689","POLESTAR","BEV",2025,3
"242690","HYUNDAI","PHEV",2025,5
"242691","TOYOTA","PHEV",2025,3
"242692","TOYOTA","PHEV",2025,11
"242693","TESLA","BEV",2025,2
"242694","VOLVO","PHEV",2025,0
"242695","FORD","PHEV",2025,6
"242696","VOLKSWAGEN","BEV",2025,10
"242697","RENAULT","BEV",2025,2
"242698","FORD","BEV",2025,2
"242699","VOLKSWAGEN","BEV",2025,1
"242700","HONDA","BEV",2025,1
"242701","ZEEKR","BEV",2025,0
"242702","TOYOTA","PHEV",2025,5
"242703","TESLA","BEV",2025,5
"242704","FORD","PHEV",2025,5
"242705","TESLA","BEV",2025,3
"242706","JAGUAR","BEV",2025,5
"242707","HYUNDAI","BEV",2025,4
"242708","TESLA","BEV",2025,5
"242709","AUDI","PHEV",2025,6
"242710","OPEL","BEV",2025,6
"242711","NISSAN","BEV",2025,7
"242712","NISSAN","BEV",2025,7
"242713","BMW","BEV",2025,2
"242714","ZEEKR","BEV",2025,1
"242715","BMW","PHEV",2025,4
"242716","HYUNDAI","BEV",2025,5
"242717","VOLKSWAGEN","BEV",2025,1
"242718","LEXUS","PHEV",2025,1
"242719","TESLA","BEV",2025,2
